"transaction_id","account_id","transaction_date","posted_date","description","amount","currency","source_file","client_reported_category"
"T00769","A004","2025-12-12 00:00:00","2025-12-13","Spotify","-28.79","USD","A004_12_export.csv",""
"T00770","A001","2025-07-13 00:00:00","2025-07-15","DD *DOORDASH","-109.17","USD","A001_07_export.csv",""
"T00771","A005","5/24/2025","2025-05-25","AMZN Mktp US*","-220.63","USD","A005_05_export.csv",""
"T00772","A002","2025-06-08 00:00:00","2025-06-09","Smith's","-62.68","USD","A002_06_export.csv",""
"T00773","A003","2025-01-26 00:00:00","2025-01-27","YARD HOUSE 8387","-42.89","USD","A003_01_export.csv",""
"T00774","A004","2025-05-09 00:00:00","2025-05-10","COX COMMUNICATIONS","-200.05","USD","A004_05_export.csv","Other"
"T00775","A005","2025-01-04 00:00:00","2025-01-05","SHELL OIL 5742","-73.05","USD","A005_01_export.csv",""
"T00776","A001","2025-01-31","2025-02-01","Trader Joe's","-108.51","USD","A001_01_export.csv",""
"T00777","A001","2025-09-04","2025-09-05","LAS VEGAS ATHLETIC CLUB","-32.43","USD","A001_09_export.csv",""
"T00778","A004","2025-02-14","2025-02-15","DoorDash","-73.22","USD","A004_02_export.csv",""
"T00779","A001","2025-01-31 00:00:00","2025-02-01","NETFLIX.COM","-41.05","USD","A001_01_export.csv",""
"T00780","A002","10/5/2025","2025-10-06","AMC 0039 TOWN SQUARE","-58.99","USD","A002_10_export.csv",""
"T00781","A001","3/20/2025","2025-03-21","MARRIOTT HOTEL","-654.37","USD","A001_03_export.csv","Other"
"T00782","A003","2025-03-11","2025-03-12","UBER *EATS","-63.71","USD","A003_03_export.csv",""
"T00783","A005","2025-02-22","2025-02-24","Nike","-223.13","USD","A005_02_export.csv",""
"T00784","A005","2025-02-05","2025-02-06","Trader Joe's","-188.14","USD","A005_02_export.csv",""
"T00785","A003","2025-03-11","2025-03-13","AMC 0039 TOWN SQUARE","-58.68","USD","A003_03_export.csv",""
"T00786","A002","2025-01-28 00:00:00","2025-01-30","LVAC","-52.38","USD","A002_01_export.csv",""
"T00787","A001","4/9/2025","2025-04-11","AMZN Mktp US*","-194.41","USD","A001_04_export.csv",""
"T00788","A005","2025-10-16 00:00:00","2025-10-17","NIKE LAS VEGAS","-33.24","USD","A005_10_export.csv",""
"T00789","A003","2025-07-17","2025-07-18","AMZN Mktp US*","-88.08","USD","A003_07_export.csv","Other"
"T00790","A004","2025-04-21 00:00:00","2025-04-23","CHIPOTLE 2841","-81.8","USD","A004_04_export.csv",""
"T00791","A003","2025-10-04","2025-10-05","Costco","-91.65","USD","A003_10_export.csv",""
"T00792","A001","2025-02-02","2025-02-04","CVS/PHARMACY #8829","-118.33","USD","A001_02_export.csv",""
"T00793","A002","2025-04-09 00:00:00","2025-04-10","Amazon","-201.6","USD","A002_04_export.csv",""
"T00794","A003","6/18/2025","2025-06-19","Nike","-194.61","USD","A003_06_export.csv",""
"T00795","A004","2025-12-10 00:00:00","2025-12-11","Smith's","-38.05","USD","A004_12_export.csv",""
"T00796","A003","2025-04-17 00:00:00","2025-04-19","Amazon","-238.97","USD","A003_04_export.csv",""
"T00797","A004","2025-09-26 00:00:00","2025-09-28","AIRBNB * HM","-265.07","USD","A004_09_export.csv",""
"T00798","A005","9/10/2025","2025-09-11","UBER *EATS","-71.36","USD","A005_09_export.csv",""
"T00799","A002","2025-02-26","2025-02-27","TRADER JOES 124","-153.53","USD","A002_02_export.csv",""
"T00800","A002","2025-02-11 00:00:00","2025-02-12","Walgreens","-114.07","USD","A002_02_export.csv","Shopping"
"T00801","A003","2025-09-23 00:00:00","2025-09-25","TRADER JOES 124","-66.02","USD","A003_09_export.csv",""
"T00802","A004","5/13/2025","2025-05-14","NETFLIX.COM","-62.83","USD","A004_05_export.csv",""
"T00803","A002","2025-08-15","2025-08-16","LVAC","-42.49","USD","A002_08_export.csv",""
"T00804","A003","2/6/2025","2025-02-07","Southwest Airlines","-544.17","USD","A003_02_export.csv","Bills"
"T00805","A001","11/1/2025","2025-11-02","NIKE LAS VEGAS","-258.57","USD","A001_11_export.csv",""
"T00806","A004","2025-11-12","2025-11-13","NIKE LAS VEGAS","-85.94","USD","A004_11_export.csv",""
"T00807","A004","2025-08-29","2025-08-30","CVS","-48.97","USD","A004_08_export.csv",""
"T00808","A004","2025-05-12 00:00:00","2025-05-13","AMC Theatres","-69.8","USD","A004_05_export.csv",""
"T00809","A005","2025-08-07 00:00:00","2025-08-09","WALGREENS #04712","-70.09","USD","A005_08_export.csv","Other"
"T00810","A001","2/8/2025","2025-02-09","NVENERGY PAYMENT","-154.13","USD","A001_02_export.csv","Food"
"T00811","A002","8/16/2025","2025-08-18","UBER *TRIP","-64.82","USD","A002_08_export.csv",""
"T00812","A003","11/12/2025","2025-11-13","Netflix","-21.28","USD","A003_11_export.csv",""
"T00813","A002","2025-05-14","2025-05-15","WALGREENS #04712","-99.93","USD","A002_05_export.csv","Bills"
"T00814","A002","2025-12-16","2025-12-18","DD *DOORDASH","-19.44","USD","A002_12_export.csv",""
"T00815","A004","10/15/2025","2025-10-17","AMC Theatres","-14.43","USD","A004_10_export.csv",""
"T00816","A002","2025-12-26","2025-12-27","Cox Communications","-131.3","USD","A002_12_export.csv",""
"T00817","A005","2/4/2025","2025-02-06","SPOTIFY USA","-69.69","USD","A005_02_export.csv",""
"T00818","A001","2025-08-22 00:00:00","2025-08-23","CVS/PHARMACY #8829","-36.53","USD","A001_08_export.csv","Shopping"
"T00819","A003","8/9/2025","2025-08-11","Airbnb","-188.27","USD","A003_08_export.csv",""
"T00820","A002","2025-03-23 00:00:00","2025-03-25","LVAC","-120.52","USD","A002_03_export.csv",""
"T00821","A004","2025-12-30","2025-12-31","NIKE LAS VEGAS","-103.62","USD","A004_12_export.csv",""
"T00822","A005","2025-11-27 00:00:00","2025-11-28","NV Energy","-230.31","USD","A005_11_export.csv",""
"T00823","A005","2025-12-12 00:00:00","2025-12-14","UBER EATS HELP","-39.54","USD","A005_12_export.csv",""
"T00824","A001","3/7/2025","2025-03-09","NV Energy","-238.15","USD","A001_03_export.csv",""
"T00825","A001","2025-05-23 00:00:00","2025-05-25","CVS/PHARMACY #8829","-96.15","USD","A001_05_export.csv",""
"T00826","A001","5/6/2025","2025-05-07","SMITHS #348","-126.42","USD","A001_05_export.csv",""
"T00827","A004","2025-04-13","2025-04-14","Southwest Airlines","-399.68","USD","A004_04_export.csv",""
"T00828","A005","2025-05-28 00:00:00","2025-05-29","UBER *TRIP","-19.06","USD","A005_05_export.csv","Bills"
"T00829","A005","2025-07-13","2025-07-14","Chipotle","-49.64","USD","A005_07_export.csv",""
"T00830","A003","2025-10-16 00:00:00","2025-10-17","Southwest Gas","-81.82","USD","A003_10_export.csv",""
"T00831","A003","11/13/2025","2025-11-14","DD *DOORDASH","-46.31","USD","A003_11_export.csv",""
"T00832","A005","12/13/2025","2025-12-14","Trader Joe's","-91.64","USD","A005_12_export.csv","Food"
"T00833","A004","1/20/2025","2025-01-21","AIRBNB * HM","-249.36","USD","A004_01_export.csv",""
"T00834","A002","2025-09-30","2025-10-01","Trader Joe's","-169.49","USD","A002_09_export.csv",""
"T00835","A005","2025-10-11","2025-10-12","CVS/PHARMACY #8829","-103.62","USD","A005_10_export.csv",""
"T00836","A004","2025-08-25 00:00:00","2025-08-26","UBER *TRIP","-48.78","USD","A004_08_export.csv",""
"T00837","A002","2025-01-22","2025-01-24","Spotify","-23.03","USD","A002_01_export.csv","Other"
"T00838","A002","12/2/2025","2025-12-03","Trader Joe's","-66.15","USD","A002_12_export.csv",""
"T00839","A002","4/8/2025","2025-04-09","TARGET T-2450","-196.42","USD","A002_04_export.csv",""
"T00840","A002","2025-12-30 00:00:00","2025-12-31","DD *DOORDASH","-79.69","USD","A002_12_export.csv",""
"T00841","A004","2025-05-05","2025-05-06","Southwest Gas","-134.32","USD","A004_05_export.csv","Other"
"T00842","A002","2025-09-08 00:00:00","2025-09-09","COSTCO WHSE #1320","-40.72","USD","A002_09_export.csv",""
"T00843","A003","2025-11-17 00:00:00","2025-11-18","AMZN Mktp US*","-45.73","USD","A003_11_export.csv",""
"T00844","A003","8/14/2025","2025-08-15","AIRBNB * HM","-920.52","USD","A003_08_export.csv","Shopping"
"T00845","A004","2025-12-07","2025-12-08","Trader Joe's","-87.26","USD","A004_12_export.csv",""
"T00846","A003","9/22/2025","2025-09-23","SPOTIFY USA","-15.14","USD","A003_09_export.csv",""
"T00847","A004","2025-10-01 00:00:00","2025-10-03","YARD HOUSE 8387","-95.94","USD","A004_10_export.csv",""
"T00848","A003","2025-02-08 00:00:00","2025-02-09","Marriott","-276.22","USD","A003_02_export.csv","Bills"
"T00849","A005","7/18/2025","2025-07-19","NETFLIX.COM","-42.15","USD","A005_07_export.csv",""
"T00850","A003","2025-08-20","2025-08-21","NVENERGY PAYMENT","-233.54","USD","A003_08_export.csv",""
"T00851","A001","4/11/2025","2025-04-12","Uber","-21.4","USD","A001_04_export.csv","Other"
"T00852","A001","2025-03-29","2025-03-30","Spotify","-68.08","USD","A001_03_export.csv","Other"
"T00853","A005","2025-05-18 00:00:00","2025-05-19","CVS/PHARMACY #8829","-123.28","USD","A005_05_export.csv","Bills"
"T00854","A004","2025-03-19","2025-03-20","DoorDash","-87.03","USD","A004_03_export.csv",""
"T00855","A001","1/18/2025","2025-01-20","Uber","-42.55","USD","A001_01_export.csv",""
"T00856","A003","2/13/2025","2025-02-14","TARGET T-2450","-156.03","USD","A003_02_export.csv",""
"T00857","A003","2025-11-04 00:00:00","2025-11-05","COX COMMUNICATIONS","-234.19","USD","A003_11_export.csv",""
"T00858","A005","1/9/2025","2025-01-10","CHEVRON 0209341","-26.03","USD","A005_01_export.csv",""
"T00859","A004","8/10/2025","2025-08-11","DoorDash","-91.77","USD","A004_08_export.csv",""
"T00860","A004","2025-11-23 00:00:00","2025-11-24","TARGET T-2450","-209.39","USD","A004_11_export.csv","Bills"
"T00861","A002","10/29/2025","2025-10-30","TRADER JOES 124","-36.46","USD","A002_10_export.csv",""
"T00862","A004","12/9/2025","2025-12-10","DOORDASH*TEMP AUTH","-40.21","USD","A004_12_export.csv",""
"T00863","A002","4/29/2025","2025-04-30","Airbnb","-448.79","USD","A002_04_export.csv","Other"
"T00864","A003","2025-09-08 00:00:00","2025-09-09","SMITHS GROCERY 0348","-118.45","USD","A003_09_export.csv",""
"T00865","A004","1/13/2025","2025-01-14","Amazon","-208.33","USD","A004_01_export.csv",""
"T00866","A002","10/23/2025","2025-10-24","NV Energy","-118.56","USD","A002_10_export.csv","Bills"
"T00867","A004","2025-03-28","2025-03-29","UBER *TRIP","-55.69","USD","A004_03_export.csv",""
"T00868","A002","2025-11-02 00:00:00","2025-11-03","CVS/PHARMACY #8829","-10.9","USD","A002_11_export.csv",""
"T00869","A003","2025-02-15 00:00:00","2025-02-16","Walgreens","-24.98","USD","A003_02_export.csv","Other"
"T00870","A003","2025-11-20 00:00:00","2025-11-22","SPOTIFY USA","-25.04","USD","A003_11_export.csv",""
"T00871","A002","2025-09-13 00:00:00","2025-09-14","DoorDash","-29.79","USD","A002_09_export.csv",""
"T00872","A004","6/18/2025","2025-06-19","CHEVRON 0209341","-82.28","USD","A004_06_export.csv",""
"T00873","A004","2025-09-11 00:00:00","2025-09-12","NVENERGY PAYMENT","-162.21","USD","A004_09_export.csv",""
"T00874","A003","2025-06-26","2025-06-27","Trader Joe's","-160.48","USD","A003_06_export.csv",""
"T00875","A001","2025-03-18 00:00:00","2025-03-20","Shell","-94.55","USD","A001_03_export.csv",""
"T00876","A002","2025-01-02 00:00:00","2025-01-03","TARGET T-2450","-18.79","USD","A002_01_export.csv",""
"T00877","A005","2025-10-06","2025-10-07","SOUTHWEST AIR","-622.11","USD","A005_10_export.csv",""
"T00878","A002","2025-07-28 00:00:00","2025-07-29","CHEVRON 0209341","-51.45","USD","A002_07_export.csv",""
"T00879","A002","3/19/2025","2025-03-21","Trader Joe's","-91.21","USD","A002_03_export.csv",""
"T00880","A004","5/4/2025","2025-05-05","SW GAS CORP","-161.4","USD","A004_05_export.csv",""
"T00881","A003","2025-11-17","2025-11-18","UBER EATS HELP","-86.6","USD","A003_11_export.csv",""
"T00882","A005","2025-02-24","2025-02-25","Target","-250.73","USD","A005_02_export.csv",""
"T00883","A004","6/20/2025","2025-06-21","Netflix","-15.04","USD","A004_06_export.csv",""
"T00884","A004","12/23/2025","2025-12-24","NETFLIX.COM","-38.6","USD","A004_12_export.csv",""
"T00885","A005","2025-10-17 00:00:00","2025-10-19","NV Energy","-213.06","USD","A005_10_export.csv","Bills"
"T00886","A002","2025-10-28","2025-10-29","AMZN Mktp US*","-170.21","USD","A002_10_export.csv",""
"T00887","A005","2025-08-19","2025-08-20","Shell","-52.25","USD","A005_08_export.csv",""
"T00888","A004","3/20/2025","2025-03-21","DOORDASH*TEMP AUTH","-87.83","USD","A004_03_export.csv","Food"
"T00889","A002","2025-09-19","2025-09-20","Nike","-190.59","USD","A002_09_export.csv",""
"T00890","A001","1/24/2025","2025-01-25","Marriott","-455.22","USD","A001_01_export.csv",""
"T00891","A001","2025-07-05 00:00:00","2025-07-06","Chipotle","-53.99","USD","A001_07_export.csv",""
"T00892","A005","2025-10-11","2025-10-12","Amazon","-187.15","USD","A005_10_export.csv",""
"T00893","A002","11/26/2025","2025-11-27","Walgreens","-26.2","USD","A002_11_export.csv","Other"
"T00894","A001","2025-07-21","2025-07-22","AIRBNB * HM","-264.96","USD","A001_07_export.csv",""
"T00895","A004","2025-01-11","2025-01-13","CHEVRON 0209341","-44.62","USD","A004_01_export.csv",""
"T00896","A005","2025-07-23 00:00:00","2025-07-24","Shell","-81.87","USD","A005_07_export.csv",""
"T00897","A004","2025-09-08","2025-09-09","NIKE LAS VEGAS","-208.39","USD","A004_09_export.csv",""
"T00898","A002","6/15/2025","2025-06-16","Netflix","-18.09","USD","A002_06_export.csv",""
"T00899","A002","2025-05-31 00:00:00","2025-06-02","Walgreens","-44.91","USD","A002_05_export.csv",""
"T00900","A005","2025-08-08","2025-08-09","TRADER JOES 124","-23.72","USD","A005_08_export.csv","Other"
"T00901","A002","12/13/2025","2025-12-14","Uber Eats","-49.76","USD","A002_12_export.csv",""
"T00902","A001","2025-09-16 00:00:00","2025-09-17","Uber","-90.56","USD","A001_09_export.csv",""
"T00903","A002","2025-02-15","2025-02-16","Spotify","-61.47","USD","A002_02_export.csv",""
"T00904","A004","2025-12-20 00:00:00","2025-12-21","Uber","-43.71","USD","A004_12_export.csv",""
"T00905","A005","2025-06-16","2025-06-17","SMITHS #348","-145.8","USD","A005_06_export.csv",""
"T00906","A001","2025-08-16","2025-08-18","NV Energy","-106.21","USD","A001_08_export.csv",""
"T00907","A001","2025-08-08 00:00:00","2025-08-09","Trader Joe's","-50.8","USD","A001_08_export.csv","Bills"
"T00908","A004","2025-11-14","2025-11-15","AMZN Mktp US*","-164.15","USD","A004_11_export.csv",""
"T00909","A002","2025-01-30","2025-01-31","NETFLIX.COM","-38.16","USD","A002_01_export.csv",""
"T00910","A004","2025-10-06 00:00:00","2025-10-08","Southwest Gas","-210.37","USD","A004_10_export.csv",""
"T00911","A001","2025-12-22","2025-12-23","Chevron","-27.27","USD","A001_12_export.csv",""
"T00912","A001","2025-03-30","2025-04-01","Cox Communications","-79.62","USD","A001_03_export.csv",""
"T00913","A001","2025-09-12","2025-09-13","NIKE LAS VEGAS","-141.4","USD","A001_09_export.csv",""
"T00914","A001","10/28/2025","2025-10-29","Spotify","-58.81","USD","A001_10_export.csv",""
"T00915","A002","2025-01-01","2025-01-02","LVAC","-48.26","USD","A002_01_export.csv",""
"T00916","A002","4/29/2025","2025-04-30","AMAZON.COM*","-46.2","USD","A002_04_export.csv","Bills"
"T00917","A005","2025-01-28 00:00:00","2025-01-29","Trader Joe's","-108.43","USD","A005_01_export.csv",""
"T00918","A001","2025-01-07 00:00:00","2025-01-09","Costco","-91.34","USD","A001_01_export.csv",""
"T00919","A005","2025-10-18","2025-10-19","Uber","-46.85","USD","A005_10_export.csv","Food"
"T00920","A004","2025-01-19 00:00:00","2025-01-21","COSTCO WHSE #1320","-89.73","USD","A004_01_export.csv",""
"T00921","A004","2025-03-10","2025-03-11","DoorDash","-68.79","USD","A004_03_export.csv","Shopping"
"T00922","A005","2025-12-25 00:00:00","2025-12-26","LAS VEGAS ATHLETIC CLUB","-10.44","USD","A005_12_export.csv",""
"T00923","A002","1/24/2025","2025-01-25","NV Energy","-95.6","USD","A002_01_export.csv",""
"T00924","A003","2025-02-26","2025-02-28","LAS VEGAS ATHLETIC CLUB","-95.37","USD","A003_02_export.csv",""
"T00925","A005","2025-02-09 00:00:00","2025-02-11","Yard House","-13.19","USD","A005_02_export.csv",""
"T00926","A001","2025-02-25","2025-02-26","COSTCO WHSE #1320","-47.14","USD","A001_02_export.csv",""
"T00927","A004","10/6/2025","2025-10-07","Nike","-190.95","USD","A004_10_export.csv",""
"T00928","A002","2025-02-20 00:00:00","2025-02-21","AIRBNB * HM","-887.4","USD","A002_02_export.csv",""
"T00929","A005","2025-04-16","2025-04-17","SMITHS GROCERY 0348","-49.36","USD","A005_04_export.csv","Food"
"T00930","A004","2025-01-06","2025-01-07","SMITHS GROCERY 0348","-103.62","USD","A004_01_export.csv",""
"T00931","A004","11/19/2025","2025-11-20","Nike","-149.68","USD","A004_11_export.csv",""
"T00932","A004","2025-07-31","2025-08-02","Walgreens","-70.23","USD","A004_07_export.csv",""
"T00933","A005","5/24/2025","2025-05-25","Southwest Airlines","-450.24","USD","A005_05_export.csv",""
"T00934","A002","2025-06-15 00:00:00","2025-06-16","Nike","-175.89","USD","A002_06_export.csv",""
"T00935","A004","2025-08-29 00:00:00","2025-08-30","AIRBNB * HM","-286.34","USD","A004_08_export.csv",""
"T00936","A002","1/30/2025","2025-02-01","Southwest Airlines","-558.73","USD","A002_01_export.csv",""
"T00937","A004","3/16/2025","2025-03-17","Nike","-189.76","USD","A004_03_export.csv","Shopping"
"T00938","A003","2025-03-25","2025-03-26","DD *DOORDASH","-79.8","USD","A003_03_export.csv",""
"T00939","A005","11/2/2025","2025-11-03","Smith's","-104.17","USD","A005_11_export.csv",""
"T00940","A004","2025-03-20","2025-03-21","NIKE LAS VEGAS","-188.36","USD","A004_03_export.csv",""
"T00941","A004","2025-05-23 00:00:00","2025-05-24","Smith's","-53.48","USD","A004_05_export.csv",""
"T00942","A004","2025-04-18 00:00:00","2025-04-19","Airbnb","-601.46","USD","A004_04_export.csv",""
"T00943","A005","7/14/2025","2025-07-15","Trader Joe's","-47.5","USD","A005_07_export.csv",""
"T00944","A004","4/7/2025","2025-04-09","NIKE LAS VEGAS","-38.58","USD","A004_04_export.csv",""
"T00945","A004","2025-10-06 00:00:00","2025-10-07","SHELL OIL 5742","-67.06","USD","A004_10_export.csv",""
"T00946","A001","2025-08-05 00:00:00","2025-08-07","UBER *TRIP","-9.51","USD","A001_08_export.csv",""
"T00947","A002","2025-01-27 00:00:00","2025-01-28","Airbnb","-879.15","USD","A002_01_export.csv",""
"T00948","A003","2025-09-11 00:00:00","2025-09-12","TRADER JOES 124","-82.16","USD","A003_09_export.csv",""
"T00949","A003","2025-04-03","2025-04-04","LAS VEGAS ATHLETIC CLUB","-64.4","USD","A003_04_export.csv",""
"T00950","A004","2025-07-07 00:00:00","2025-07-08","Uber","-69.46","USD","A004_07_export.csv","Shopping"
"T00951","A005","2025-08-31 00:00:00","2025-09-01","CVS/PHARMACY #8829","-85.62","USD","A005_08_export.csv",""
"T00952","A004","2025-03-01","2025-03-03","Yard House","-82.17","USD","A004_03_export.csv",""
"T00953","A004","2025-04-12 00:00:00","2025-04-13","TARGET T-2450","-15.85","USD","A004_04_export.csv",""
"T00954","A005","2025-12-09","2025-12-10","Marriott","-159.97","USD","A005_12_export.csv",""
"T00955","A002","1/18/2025","2025-01-19","AMZN Mktp US*","-197.7","USD","A002_01_export.csv",""
"T00956","A004","4/16/2025","2025-04-18","NIKE LAS VEGAS","-44.88","USD","A004_04_export.csv",""
"T00957","A001","2025-03-17","2025-03-18","LAS VEGAS ATHLETIC CLUB","-107.66","USD","A001_03_export.csv",""
"T00958","A002","4/23/2025","2025-04-24","Trader Joe's","-76.88","USD","A002_04_export.csv",""
"T00959","A005","11/17/2025","2025-11-19","SMITHS GROCERY 0348","-71.23","USD","A005_11_export.csv",""
"T00960","A005","2025-06-28","2025-06-29","UBER *EATS","-75.05","USD","A005_06_export.csv",""
